ID,ZONAS VIBRA,DIRECCION,Latitud,Longitud,dist_zona1,dist_zona2,dist_zona3,dist_zona4,dist_zona5,dist_zona6,dist_zona7,dist_zona8,dist_zona9,dist_zona10,dist_zona11,dist_zona12,dist_zona13,dist_zona14,dist_zona15,dist_zona16,dist_zona17,dist_zona18,dist_zona19,dist_zona20,dist_zona21,dist_zona22,dist_zona23,dist_zona24,dist_zona25,dist_zona26,dist_zona27,dist_zona28,dist_zona29,dist_zona30,dist_zona31,dist_zona32,dist_zona33,dist_zona34,dist_zona35,dist_zona36,dist_zona37,dist_zona38,dist_zona39,dist_zona40,dist_zona41,dist_zona42,dist_zona43,dist_zona44,dist_zona45,dist_zona46,dist_zona47,dist_zona48,dist_zona49,dist_zona50,dist_zona51,dist_zona52,dist_zona53,dist_zona54,dist_zona55,dist_zona56,dist_zona57,dist_zona58,dist_zona59,dist_zona60,dist_zona61,dist_zona62,dist_zona63,dist_zona64,dist_zona65,dist_zona66,dist_zona67,dist_zona68,dist_zona69,dist_zona70,dist_zona71,dist_zona72,dist_zona73,dist_zona74,dist_zona75,dist_zona76,dist_zona77,dist_zona78,dist_zona79,dist_zona80,dist_zona81,dist_zona82,dist_zona83,dist_zona84,dist_zona85,dist_zona86,dist_zona87,dist_zona88,dist_zona89,dist_zona90,dist_zona91,dist_zona92,dist_zona93,dist_zona94,dist_zona95,dist_zona96,dist_zona97,dist_zona98,dist_zona99,dist_zona100,dist_zona101,dist_zona102,dist_zona103,dist_zona104,dist_zona105,dist_zona106,dist_zona107,dist_zona108,dist_zona109,dist_zona110,dist_zona111,dist_zona112,dist_zona113,dist_zona114,dist_zona115,dist_zona116,dist_zona117,dist_zona118,dist_zona119,dist_zona120,dist_zona121,dist_zona122,dist_zona123,dist_zona124,dist_zona125,dist_zona126,dist_zona127,dist_zona128,dist_zona129,dist_zona130,dist_zona131,dist_zona132,dist_zona133,dist_zona134,dist_zona135,dist_zona136,dist_zona137,dist_zona138,dist_zona139,dist_zona140,dist_zona141,dist_zona142,dist_zona143,dist_zona144,dist_zona145,dist_zona146,dist_zona147,dist_zona148,dist_zona149,dist_zona150
88,PARQUE DANUBIO,Cra 8 sur # 23??ó 19,4.431694,-75.241917,1669.383315,1106.871638,1349.554688,1303.804207,982.2955639,1438.987796,1853.815239,1215.126751,1373.687857,1429.851091,1332.298868,905.7072885,976.0720022,1760.899302,2585.476845,2137.771744,2735.213334,2762.649236,2212.561879,2041.863723,3997.224199,3338.65046,3900.166739,5704.313279,4564.439273,4901.059298,5430.561061,5331.276007,5347.050576,4985.585814,4408.406041,10920.6845,10877.72716,11433.22476,12725.72091,12818.6879,12546.238,12135.78383,12925.84295,12459.71196,8933.798343,9653.781692,12048.86913,9271.549322,9119.897034,7626.993392,7142.438499,7525.58801,11584.35583,10680.561,7974.568542,11166.01196,11466.51896,4782.277599,10166.07488,9916.264316,5070.6342,5303.388931,9529.96248,5302.224388,6570.953686,1603.602086,2090.717331,2894.020931,2749.777871,1972.393308,2245.538024,1201.521596,1435.738758,1008.955556,1019.839237,12080.85468,2748.419773,2405.321522,2792.282639,1008.955556,510.8675257,1600.001223,567.2601842,239.4696879,378.1697769,772.5639745,820.823574,533.6796473,590.4109166,1450.656576,594.8496317,0,1620.199027,2017.793569,3213.71268,18557.22835,15134.37028,7987.494308,8198.338453,6136.351138,12278.38098,20978.42386,25207.80635,23226.25633,13337.40023,20982.78907,6296.992736,12155.66155,12830.71802,8062.036572,10687.25685,7949.883753,5570.022461,4213.298966,6182.129445,5695.6744,6239.962515,9739.958429,20696.12115,20688.50991,6402.829015,22025.91579,2754.552708,4440.182047,4851.661297,21520.24277,20850.56421,4126.297411,5251.683595,10930.64909,14570.94203,1022.055113,12573.17493,16348.71272,3611.226067,9373.428312,9086.345777,5570.022461,15949.88096,26070.84822,30478.02161,25976.85457,27608.1202,12980.40596,5580.146362,22113.62015,14089.5476,21378.33627,10725.27412,10917.92293,2850.015801,1088.330008,19590.37192,14803.66119
89,SAN ISIDRO,San Isidro,4.426023,-75.255377,2885.712411,2653.064674,2150.442224,2273.976815,2331.000288,2475.374436,2473.636225,2550.926895,2561.966998,3008.627664,2949.776682,2342.840961,2381.122928,2773.141692,3324.492305,3039.55494,3610.598782,4370.568303,3795.221645,3628.737653,5616.537841,4957.678682,5520.365076,7309.151742,6166.521726,6510.354362,7025.634166,6920.976788,6948.173383,6591.368467,6024.434009,12507.48305,12466.71912,13022.11628,14313.39542,14409.53785,14135.95562,13721.80472,14515.24614,14055.64421,10534.59975,11244.10374,13639.06918,10866.08477,10656.42162,9214.041469,8697.000583,9062.891504,12407.35974,11157.01867,9538.358424,12509.95525,12730.14439,6338.316124,11497.87457,11224.20235,6630.955766,6872.663153,10813.52923,6858.232726,8025.677654,3182.170883,3709.074478,4471.445884,4273.632465,3590.765984,3661.43007,2441.911724,2726.481551,2409.376239,2429.965567,13580.93527,4270.199586,3870.595996,4281.51819,2409.376239,1878.175715,3119.916014,2163.018954,1842.313228,1995.016464,2035.734109,2007.183723,1402.951361,1559.960298,2592.452823,1048.671285,1620.199027,0,1241.751141,1750.141559,16950.47212,13518.20799,6381.825834,8402.046529,4551.334378,10983.11219,19987.8316,24163.26244,22509.76604,12779.52554,19992.82453,7247.976829,12382.68815,12543.39421,7815.286689,10418.73452,7698.593557,5167.52875,4366.262094,6887.727019,7300.747689,6971.735151,10228.47206,22279.47044,22271.82424,6108.931238,23620.04048,3193.284933,2824.039316,3403.89815,23126.51383,21826.56261,5507.964883,6482.887677,10802.05301,16163.46556,2043.534009,14180.14062,17967.70123,2027.224578,7784.614511,10673.9001,5167.52875,17568.8882,24493.39166,29028.2473,26893.06528,28540.24494,13801.03646,5962.742248,23707.28638,14626.08421,21781.87824,10354.31295,10650.65383,4242.039764,2611.510567,21187.79776,16237.3903
90,BARRIO FLORIDA,Cra 31A Sur Sector 4 Casa 19,4.415775,-75.250803,3634.834173,3112.177619,3068.47002,3126.267577,2972.302678,3308.778624,3488.084082,3209.095678,3316.555206,3401.630582,3217.83414,2917.561759,2982.569253,3633.966179,4329.64762,3964.790625,4564.94964,4631.109129,4154.749558,3982.39178,5689.258343,5119.801871,5630.419052,7234.36325,6102.759521,6474.622005,6913.948297,7207.724159,7192.22877,6818.817584,6196.674977,12304.23337,12271.58187,12823.28651,14103.42871,14210.83804,13934.30371,13508.90604,14310.64285,13878.78072,10401.4154,11062.33964,13441.70446,10703.47782,10331.47366,9039.832292,8436.416561,8757.556665,11378.99158,9997.244753,9290.530818,11875.91097,12009.86132,6127.663287,10858.0702,10560.81779,6423.137809,6682.340561,10128.65616,6634.437217,7588.873667,3197.482166,3840.722076,4386.420036,4084.307627,3729.667153,3364.560243,2183.723593,2439.961495,2309.355648,2334.210869,13161.39792,4077.355799,3618.910257,4033.263718,2309.355648,1947.575342,3031.74728,2562.353466,2250.445001,2354.335613,2712.394293,1871.434516,1523.303023,2301.300428,3375.437043,1500.519197,2017.793569,1241.751141,0,1480.154207,16857.93526,13511.96494,6346.11112,7188.912911,4449.590819,11831.151,21022.78142,25161.91489,23657.37151,11605.82191,21028.10185,8204.197552,11163.70174,13780.43823,9056.637662,11658.03288,8939.904628,6406.253241,5562.993289,7953.620133,7227.267462,5949.875031,9076.404526,22030.10984,22022.35859,7350.235198,23836.8532,4299.162466,3210.077067,2964.261284,23286.74046,20853.72182,6143.874349,7255.185144,12043.60549,16397.36568,2849.734905,14353.28835,17935.36325,2087.352853,7644.396036,10486.79169,6406.253241,17537.93227,24260.16722,29642.36117,25879.42389,27533.60592,12765.14982,4814.758686,23925.86479,13474.18281,22966.96894,11586.45627,11889.88273,3863.115939,2608.49778,21393.52842,16800.62347
91,BARRIO BOQUERON,Parque,4.41262,-75.263763,4630.008102,4310.423989,3898.535179,4023.990199,4046.903802,4225.160181,4195.618379,4274.609001,4305.03293,4643.490703,4520.663498,4038.093719,4085.937266,4522.917223,5038.349718,4781.116277,5340.811106,5956.549128,5425.476017,5254.217951,7097.295471,6491.81299,7025.325758,8687.859331,7550.551439,7917.137799,8373.860882,8535.612773,8540.187417,8172.758219,7571.046576,13781.29661,13748.0002,14300.18587,15581.43971,15688.11564,15411.72326,14986.96503,15788.35362,15354.165,11869.77982,12537.01324,14918.67907,12175.87985,11811.25663,10512.26731,9915.391445,10237.70525,12491.07462,10867.91133,10769.25053,13293.87797,13388.64496,7600.352096,12276.08459,11970.12359,7896.049057,8153.680468,11529.9567,8109.311263,9062.759178,4600.559495,5212.321182,5830.477944,5547.027139,5096.980365,4837.548447,3636.9211,3902.900004,3727.67095,3752.0191,14632.40004,5540.606258,5088.019882,5504.121839,3727.67095,3293.86666,4462.26391,3780.841957,3452.253862,3586.970693,3756.028748,3284.548604,2817.462626,3286.174269,4339.164432,2622.083053,3213.71268,1750.141559,1480.154207,0,15417.2449,12048.60108,4878.512208,7903.947594,2987.118396,10649.49001,20040.67352,24116.97484,22899.03265,11454.05458,20046.50943,8958.593742,11800.03953,13466.80416,8871.756056,11393.33152,8754.95068,6213.98464,5835.028953,8527.737322,8680.474115,7124.609696,9976.446119,23510.21297,23502.46263,7192.346051,25215.07691,4840.468707,1867.221292,1658.163367,24687.50838,22007.68661,7244.053004,8232.968151,11888.55254,17764.61357,3789.36742,15744.26841,19390.43158,675.9548225,6206.740523,11961.66213,6213.98464,18992.54639,22873.82597,28257.77843,26973.51598,28635.40803,13859.27761,5802.127836,25303.36125,14342.19349,23178.87611,11237.0822,11622.03586,5342.983311,4005.320923,22775.55004,17969.33758
92,DANTAS,Dantas,4.348209,-75.38695,19664.91972,19599.7689,18824.57312,19013.46595,19233.90351,19208.34283,18892.06515,19431.37687,19368.45215,19958.58892,19888.68183,19271.32738,19298.72774,19425.24722,19554.89076,19531.6688,19923.04507,21318.64995,20744.39567,20578.79026,22511.15821,21887.52893,22433.40013,24091.89548,22960.35937,23330.56523,23768.19817,23868.3794,23898.64526,23540.99193,22962.89117,29079.2552,29053.94781,29598.13152,30857.43851,30975.45141,30698.03096,30264.70629,31068.59581,30665.65508,27235.47092,27864.30066,30213.20996,27520.42975,26997.29991,25861.57235,25205.49647,25478.51482,25023.25581,22347.7209,26058.14275,27763.64158,27551.99447,22958.81434,26791.60816,26434.8646,23252.23841,23516.12378,25960.63334,23453.57057,24176.72823,20016.60502,20615.26732,21242.27586,20939.35849,20498.43204,20207.61429,19040.99309,19297.07729,19144.54467,19168.95496,29596.99509,20932.02538,20468.22442,20878.00335,19144.54467,18702.30777,19878.03303,19111.38195,18787.05021,18935.28433,18940.07251,18701.42124,18218.43833,18470.57235,19367.56409,17965.53077,18557.22835,16950.47212,16857.93526,15417.2449,0,3551.133064,10569.81761,19565.68386,12435.34378,12433.3673,19162.38718,21207.76138,23978.47395,16462.31058,19173.21239,22922.13199,21687.40237,21286.25268,19250.59442,20288.95942,19185.67159,17884.99888,19139.59333,22004.4019,24084.86996,20897.19764,21840.72269,38672.51681,38664.64199,18480.96389,40563.19875,19087.73869,14210.60633,13925.77603,40076.64403,33839.81041,22230.06133,22881.46179,21248.47363,33107.07781,18862.05022,31129.79881,34789.55483,14948.6957,9213.725667,27289.3958,17884.99888,34392.62814,7827.700422,17982.10595,37954.88656,39585.22768,26082.3681,19249.6813,40649.83322,25029.99605,32630.86459,19680.48358,20410.05116,20659.56142,19421.38652,38134.97904,32748.67106
93,LAURELES,Vda Laureles,4.370416,-75.36384,16181.67525,16155.96859,15337.90412,15531.00527,15773.80877,15723.48147,15387.00548,15965.22356,15890.81468,16518.92456,16466.43482,15818.59172,15842.25798,15930.97794,16033.65852,16024.66935,16402.69564,17887.89487,17301.66207,17138.47726,19113.86699,18472.45219,19027.86083,20735.99914,19597.29393,19961.0576,20422.24269,20418.2976,20458.15312,20105.80021,19542.27138,25798.61968,25769.07979,26318.07968,27590.03835,27702.38786,27425.20974,26995.74805,27799.28036,27379.29789,23913.22217,24566.50287,26935.60245,24212.17655,23762.5756,22549.00768,21922.92457,22217.97416,22405.49156,19865.2662,22777.71235,24749.02167,24612.78357,19637.6851,23757.66482,23410.93806,19932.7983,20193.25789,22941.00034,20141.08908,20957.65317,16629.57393,17209.52017,17877.10158,17594.13195,17091.84979,16875.73639,15685.31548,15949.22762,15769.93125,15793.97499,26448.94506,17587.48539,17130.86438,17545.03287,15769.93125,15308.12875,16506.24542,15681.062,15360.09604,15511.32354,15481.97903,15327.54781,14820.75432,15016.87066,15886.01603,14547.20941,15134.37028,13518.20799,13511.96494,12048.60108,3551.133064,0,7170.581424,16934.4324,9063.198064,9412.175441,17295.59313,19935.62804,21908.62045,14898.95084,17305.89143,19372.04408,19488.51169,18066.7214,15773.92127,16938.68004,15705.05099,14342.34153,15589.41629,18453.56522,20728.54876,17939.44806,19267.05403,35467.22781,35459.40016,14953.86004,37096.38205,15557.98428,10741.66596,10632.87152,36633.2605,31515.00524,18726.44404,19350.51374,17883.33348,29644.19388,15389.99059,27691.12904,31437.8935,11542.79968,5915.130161,23990.76793,14342.34153,31039.82263,11367.6789,18873.87514,35873.02927,37526.87045,23551.07554,16299.56549,37182.24833,22790.31015,29429.49361,16351.65705,17072.23296,17353.76809,16035.83883,34675.03975,29207.76908
94,VEREDA PUERTO COCORA,Vereda Puerto Cocora,4.39598,-75.30447,9140.015795,9033.222696,8310.569801,8489.881366,8678.512484,8688.583328,8429.317304,8881.822638,8834.868469,9390.429272,9319.155186,8709.944285,8740.082694,8925.840287,9156.347772,9070.326918,9515.663115,10748.85691,10176.82066,10010.56043,11951.10636,11319.80633,11869.23234,13565.43536,12426.77956,12791.0464,13252.36943,13302.12421,13329.60257,12971.31572,12394.08068,18645.95825,18614.5179,19165.26273,20442.2762,20551.75404,20274.91115,19847.7214,20650.38633,20222.96923,16746.67568,17407.42685,19783.42832,17049.53999,16640.09442,15385.91388,14773.42403,15080.92057,16190.30141,14003.4717,15628.23488,17854.69868,17823.43584,12473.76654,16845.92234,16515.32463,12769.21772,13028.3836,16055.44313,12979.84977,13855.31671,9462.183417,10050.43116,10706.57008,10425.15955,9933.208701,9710.654512,8515.431802,8780.543218,8599.803692,8623.893161,19392.92561,10418.64222,9963.923383,10379.02321,8599.803692,8142.636175,9335.968973,8541.737663,8217.244554,8365.52018,8383.413337,8157.264488,7656.506422,7911.093008,8840.734608,7396.168914,7987.494308,6381.825834,6346.11112,4878.512208,10569.81761,7170.581424,0,10912.41633,1897.65623,8217.809435,17980.99712,21678.31281,21659.22644,11583.47438,17988.84945,12807.73064,14242.61655,14271.19227,10567.07645,12538.96201,10467.69182,8404.231677,9117.459022,12060.09317,13557.97821,11227.20861,13246.22122,28348.75952,28340.97028,9251.3636,30000.49414,8750.254656,3698.765777,3538.624382,29506.95972,25633.98197,11741.54463,12508.18639,13317.65757,22543.79305,8321.677079,20560.03203,24267.36393,4381.053247,1479.104842,16831.77311,8404.231677,23869.32118,18144.6258,24143.9155,30352.40478,32024.05965,17465.02981,9649.431758,30087.55125,17293.7053,25161.1097,12133.61885,12734.69924,10199.27876,8867.823428,27569.31002,22398.81961
95,VEREDA ALTAMIRA - RESGUARDO LA COMUNIDAD INDIGENA AGUAS FRIAS,Vereda,4.364177778,-75.211402,9624.281286,8734.184864,9545.11836,9472.448907,9002.018059,9566.756671,10051.06181,9171.112871,9422.572731,8731.205887,8381.514237,8853.992671,8936.588163,9855.311352,10728.26464,10245.328,10797.29979,8975.867526,9014.577543,8913.433973,8874.592727,8907.099093,8981.812407,9087.590038,8543.05722,8845.528606,8744.332034,10603.13561,10422.42327,10112.95263,9521.133057,11950.08164,11970.51958,12393.08283,13388.48917,13544.87766,13294.70552,12874.31629,13594.93392,13391.78547,10880.44212,11106.69074,12908.82107,10943.65965,9754.386076,9708.941022,8869.985279,8822.088072,5474.658238,3096.977032,9479.375008,8920.377529,8416.503101,7927.566679,8121.57859,7745.475128,8067.899227,8268.223581,7296.403071,8090.271454,7441.064537,7795.002952,8272.486038,7800.741143,7388.198209,8253.100127,6985.658819,7153.902428,7063.106319,7450.806591,7459.148324,11343.95075,7375.472578,7130.788339,7186.404187,7450.806591,7724.146563,7518.932566,8390.544336,8290.43488,8251.95612,8913.38044,7405.713274,7765.080764,8770.537951,9516.700465,8103.516391,8198.338453,8402.046529,7188.912911,7903.947594,19565.68386,16934.4324,10912.41633,0,9473.308885,18355.65394,27910.33512,31930.82095,30785.18898,6857.342748,27916.45981,13950.28199,3984.304307,20916.42173,16157.90306,18780.14329,16042.60466,13546.18031,12405.23912,14147.58444,9089.527807,3044.072298,2353.843836,20285.01708,20277.13434,14460.33192,24678.80082,10952.15389,9648.93087,7941.736718,23837.30294,14743.60765,11106.17054,12449.92038,19092.32138,17864.48102,9205.373973,15728.7364,17776.61545,8521.501973,11487.457,10648.83972,13546.18031,17425.4885,25773.45601,35022.30462,19448.25215,21119.97299,6634.899217,2661.534733,24773.28654,6495.592064,29401.10238,18745.9486,19012.19396,6733.35531,7659.79496,22310.86714,19966.12273
96,VEREDA COELLO - COCORA,Coello - Cocora,4.401430556,-75.28825833,7374.646267,7202.245776,6564.461056,6730.859008,6873.390197,6932.506957,6735.240243,7085.381237,7060.927635,7552.947751,7463.90968,6893.044736,6928.673011,7190.024948,7508.027947,7369.785577,7855.407057,8898.440412,8340.086569,8171.666655,10075.82791,9455.876202,9998.654959,11674.69768,10537.66856,10904.01622,11359.32088,11465.06276,11483.37771,11121.02519,10533.07381,16748.30362,16716.8731,17267.60683,18544.74121,18654.12064,18377.2872,17950.18271,18752.80239,18325.39008,14850.89564,15509.99922,17885.77504,15152.59768,14745.87091,13489.02532,12875.9117,13184.63346,14597.26076,12567.17187,13730.7025,16021.47871,16023.57288,10576.97932,15009.11536,14684.29743,10872.35872,11131.8851,14228.69414,11082.5683,11966.17657,7582.012622,8181.163715,8817.59096,8530.940443,8064.608823,7814.082834,6622.623354,6886.02962,6713.632374,6737.887665,17512.3075,8524.287691,8068.159035,8482.832803,6713.632374,6267.001825,7448.872277,6696.773565,6369.726156,6514.345095,6577.338477,6270.625003,5783.643752,6101.686483,7075.133269,5542.172114,6136.351138,4551.334378,4449.590819,2987.118396,12435.34378,9063.198064,1897.65623,9473.308885,0,9033.756684,18766.94706,22636.6424,22138.01861,11165.5334,18774.03268,11289.23605,13032.72139,13878.51198,9765.162781,11987.02657,9656.703562,7351.730801,7726.403492,10641.39792,11667.34427,9488.474939,11760.81831,26453.96272,26446.17931,8277.793477,28162.15807,7156.515936,2093.990897,1700.346312,27652.11459,24095.15716,9996.767679,10842.71266,12672.32263,20706.7614,6542.023734,18705.62451,22377.36723,2527.159364,3237.077212,14934.32883,7351.730801,21979.52429,19942.13537,25775.09162,28904.53963,30575.565,15906.96668,7956.762702,28249.80413,15943.2607,24403.72515,11668.78199,12198.94022,8301.657387,6986.921053,25726.6707,20704.5723
97,TAPIAS,Vereda Tapias,4.454424,-75.350203,12334.20512,12837.88007,11614.37287,11829.19778,12331.39204,11944.51485,11345.09342,12402.98374,12184.06921,13178.51063,13332.94721,12460.60155,12432.13891,11961.1691,11535.22417,11815.48674,11854.73878,14409.07979,13782.90245,13676.58428,15800.88491,15072.27156,15644.75448,17594.90362,16537.83911,16795.65873,17404.93744,16369.94378,16516.51152,16266.06034,15932.69729,22770.29692,22712.0765,23255.07489,24528.82056,24593.5035,24336.49755,23963.97283,24710.69186,24195.93816,20724.19533,21510.06928,23846.09911,21106.35459,21229.98312,19565.72008,19234.37644,19658.40665,23140.44951,21411.3572,20015.73028,23442.04932,23705.24663,16928.56217,22438.51598,22179.48173,17197.69536,17396.56308,21779.92511,17434.36436,18829.54072,13825.88514,14112.47577,15055.71991,14996.53947,14007.24878,14520.66951,13366.13304,13642.29366,13259.55935,13274.99021,24247.57116,14996.94801,14682.41386,15060.05895,13259.55935,12711.68721,13870.8469,12618.82311,12406.70712,12557.32219,12128.38617,12922.44711,12304.83714,11825.47106,12123.08075,11884.20829,12278.38098,10983.11219,11831.151,10649.49001,12433.3673,9412.175441,8217.809435,18355.65394,9033.756684,0,9773.526773,13607.31295,13552.06036,19797.4887,9781.134604,13360.8057,22042.51828,8934.425322,8132.16917,8282.136336,8116.498793,8171.806367,10092.54768,12196.8781,17584.64694,17753.13452,20551.71103,32414.76093,32407.54284,8209.608137,31885.53045,10947.64294,8795.50687,10425.00143,31689.6877,32653.58363,14138.04311,14122.41318,9265.273303,24752.55651,11869.40002,23172.1216,27523.02638,9980.617641,8688.132142,20978.00122,8171.806367,27134.7973,19920.13146,18437.93797,37618.7851,39282.12526,24508.07413,16446.16959,31960.19539,24851.02468,20222.17618,7617.575848,8352.410505,15123.53438,13365.1543,29616.19252,23033.80374
98,TOCHE,Vereda Toche-Sede Amparo,4.520054039,-75.40918719,20526.19878,21240.08535,19992.55567,20183.63292,20743.51089,20238.26748,19594.78054,20741.45696,20478.68591,21521.31159,21761.12181,20896.77162,20845.86002,20144.72485,19473.09825,19882.63836,19699.49495,22509.72011,21945.00068,21885.05077,23825.56375,23133.70338,23646.83139,25527.02653,24625.75179,24795.79081,25427.9781,23858.32081,24060.10156,23908.65645,23763.49916,30334.10161,30261.45784,30762.01251,31951.11672,31979.52219,31752.95641,31443.05006,32102.81253,31557.76214,28341.74984,29149.53086,31294.82607,28746.09553,29206.05448,27409.06985,27277.18316,27738.47753,32390.20787,30907.98077,27952.42798,31916.98443,32346.88045,25167.7183,30960.25812,30754.73103,25397.13863,25543.71461,30407.63586,25626.58152,27200.26978,22353.10512,22458.97553,23431.6954,23488.91918,22373.33269,23175.08564,22161.44334,22411.97551,21986.83007,21996.74497,32217.48459,23492.6523,23277.88595,23598.88647,21986.83007,21468.33966,22471.24807,21178.04052,21045.62359,21175.60015,20615.93284,21733.44694,21145.45183,20436.51294,20396.61001,20718.89925,20978.42386,19987.8316,21022.78142,20040.67352,19162.38718,17295.59313,17980.99712,27910.33512,18766.94706,9773.526773,0,4312.748038,4930.942144,29543.7459,11.06407959,19692.98538,31697.65577,10931.57252,14086.27774,12245.6921,14152.73792,15729.73544,17640.80758,18534.32961,25516.13807,26952.90693,30016.29417,39424.62714,39418.16544,15219.22204,37019.49671,18929.56445,18261.46228,20063.05737,37111.23533,41801.18334,21557.60497,21038.34527,12848.11398,30693.92035,20312.28746,29583.99211,34123.95605,19401.4811,18335.64766,28686.63427,15729.73544,33767.99932,25070.60504,14398.79399,46880.89687,48527.45792,33781.10509,25803.81079,37078.02014,34379.32784,18502.41711,11739.53001,12111.38985,23771.39034,22009.44213,35044.11907,27749.79442
99,TOCHE,Vereda Toche-  3 Cruces  De Toche,4.53039,-75.44666,24804.71138,25503.99539,24253.43269,24447.54501,25004.49222,24507.67788,23864.96717,25009.13461,24749.02529,25791.57911,26024.54357,25156.07079,25107.11342,24422.36274,23763.68189,24167.17512,23995.56162,26800.47859,26230.3536,26167.04324,28123.3459,27428.16758,27945.35469,29831.43586,28921.83568,29096.41452,29728.56431,28170.64399,28372.01811,28219.06584,28069.02046,34646.73937,34574.03954,35074.1956,36261.73594,36289.44031,36063.56515,35754.73023,36412.78793,35867.41698,32654.36961,33462.16273,35606.15028,33058.6698,33512.69494,31718.06214,31579.39356,32039.6021,36540.8638,34962.58358,32259.26563,36197.9296,36611.79025,29455.83656,35235.67812,35024.55052,29688.27005,29838.21636,34671.25827,29918.58418,31482.72408,26608.67155,26732.08324,27705.19989,27751.78412,26644.49442,27418.83613,26382.33001,26637.57827,26216.75779,26227.46526,36526.29624,27755.19455,27529.01528,27857.28644,26216.75779,25692.04396,26719.06749,25425.58791,25283.17385,25416.23958,24868.84402,25950.25646,25355.15169,24674.71591,24668.34373,24927.57878,25207.80635,24163.26244,25161.91489,24116.97484,21207.76138,19935.62804,21678.31281,31930.82095,22636.6424,13607.31295,4312.748038,0,6028.578241,33126.75215,4310.680952,23991.93737,35648.80754,15089.29133,18397.75093,16512.04042,18464.76025,20020.71467,21941.80472,22837.79578,29820.55651,31108.01123,34085.17953,43713.16333,43706.75263,19526.04449,41120.33127,23215.45443,22302.85546,24021.55161,41251.01973,45989.81688,25869.34183,25348.96475,17073.65916,34919.37965,24568.3978,33852.20128,38394.15483,23464.68962,21860.75354,32998.65463,20020.71467,38041.21133,26117.90196,12076.26279,51040.93661,52693.62186,37926.53217,29908.41234,41176.27097,38420.13876,21385.78201,16024.50123,16369.07074,28017.86842,26250.27296,39193.7117,31852.53679
